Timestamp,ActivePowerConsumption,Returned energy Wh
2022-03-08 11:40,193.40,0.00
2022-03-08 11:50,208.80,0.00
2022-03-08 12:00,281.30,0.00
2022-03-08 12:10,210.60,0.00
2022-03-08 12:20,190.40,0.00
2022-03-08 12:30,201.20,0.00
2022-03-08 12:40,209.50,0.00
2022-03-08 12:50,202.80,0.00
2022-03-08 13:00,200.20,0.00
2022-03-08 13:10,200.90,0.00
2022-03-08 13:20,233.30,0.00
2022-03-08 13:30,228.40,0.00
2022-03-08 13:40,212.00,0.00
2022-03-08 13:50,192.40,0.00
2022-03-08 14:00,153.30,0.00
2022-03-08 14:10,174.70,0.00
2022-03-08 14:20,164.70,0.00
2022-03-08 14:30,144.50,0.00
2022-03-08 14:40,146.60,0.00
2022-03-08 14:50,115.30,0.00
2022-03-08 15:00,120.70,0.00
2022-03-08 15:10,130.20,0.00
2022-03-08 15:20,118.00,0.00
2022-03-08 15:30,118.00,0.00
2022-03-08 15:40,117.80,0.00
2022-03-08 15:50,127.70,0.00
2022-03-08 16:00,103.00,0.00
2022-03-08 16:10,93.70,0.00
2022-03-08 16:20,94.30,0.00
2022-03-08 16:30,88.20,0.00
2022-03-08 16:40,86.80,0.00
2022-03-08 16:50,77.20,0.00
2022-03-08 17:00,76.10,0.00
2022-03-08 17:10,76.80,0.00
2022-03-08 17:20,82.60,0.00
2022-03-08 17:30,95.80,0.00
2022-03-08 17:40,89.00,0.00
2022-03-08 17:50,81.80,0.00
2022-03-08 18:00,81.10,0.00
2022-03-08 18:10,79.80,0.00
2022-03-08 18:20,87.50,0.00
2022-03-08 18:30,86.10,0.00
2022-03-08 18:40,79.30,0.00
2022-03-08 18:50,79.60,0.00
2022-03-08 19:00,79.80,0.00
2022-03-08 19:10,89.10,0.00
2022-03-08 19:20,95.90,0.00
2022-03-08 19:30,85.30,0.00
2022-03-08 19:40,85.70,0.00
2022-03-08 19:50,85.40,0.00
2022-03-08 20:00,86.10,0.00
2022-03-08 20:10,95.40,0.00
2022-03-08 20:20,87.30,0.00
2022-03-08 20:30,79.60,0.00
2022-03-08 20:40,78.70,0.00
2022-03-08 20:50,78.30,0.00
2022-03-08 21:00,84.00,0.00
2022-03-08 21:10,86.60,0.00
2022-03-08 21:20,79.10,0.00
2022-03-08 21:30,79.30,0.00
2022-03-08 21:40,79.40,0.00
2022-03-08 21:50,80.70,0.00
2022-03-08 22:00,91.50,0.00
2022-03-08 22:10,86.70,0.00
2022-03-08 22:20,85.70,0.00
2022-03-08 22:30,85.20,0.00
2022-03-08 22:40,80.00,0.00
2022-03-08 22:50,90.60,0.00
2022-03-08 23:00,84.80,0.00
2022-03-08 23:10,79.90,0.00
2022-03-08 23:20,83.10,0.00
2022-03-08 23:30,86.10,0.00
2022-03-08 23:40,91.10,0.00
2022-03-08 23:50,93.60,0.00
2022-03-09 00:00,80.20,0.00
2022-03-09 00:10,82.00,0.00
2022-03-09 00:20,80.70,0.00
2022-03-09 00:30,80.40,0.00
2022-03-09 00:40,91.20,0.00
2022-03-09 00:50,81.80,0.00
2022-03-09 01:00,81.30,0.00
2022-03-09 01:10,85.90,0.00
2022-03-09 01:20,86.10,0.00
2022-03-09 01:30,93.50,0.00
2022-03-09 01:40,93.00,0.00
2022-03-09 01:50,84.50,0.00
2022-03-09 02:00,82.30,0.00
2022-03-09 02:10,80.90,0.00
2022-03-09 02:20,81.60,0.00
2022-03-09 02:30,91.30,0.00
2022-03-09 02:40,80.60,0.00
2022-03-09 02:50,83.40,0.00
2022-03-09 03:00,85.10,0.00
2022-03-09 03:10,85.60,0.00
2022-03-09 03:20,93.40,0.00
2022-03-09 03:30,92.10,0.00
2022-03-09 03:40,85.10,0.00
2022-03-09 03:50,85.10,0.00
2022-03-09 04:00,85.50,0.00
2022-03-09 04:10,86.50,0.00
2022-03-09 04:20,95.90,0.00
2022-03-09 04:30,83.50,0.00
2022-03-09 04:40,80.80,0.00
2022-03-09 04:50,80.50,0.00
2022-03-09 05:00,79.10,0.00
2022-03-09 05:10,83.40,0.00
2022-03-09 05:20,81.90,0.00
2022-03-09 05:30,74.50,0.00
2022-03-09 05:40,73.90,0.00
2022-03-09 05:50,73.20,0.00
2022-03-09 06:00,74.70,0.00
2022-03-09 06:10,460.00,0.00
2022-03-09 06:20,281.10,0.00
2022-03-09 06:30,159.50,0.00
2022-03-09 06:40,172.10,0.00
2022-03-09 06:50,176.40,0.00
2022-03-09 07:00,178.40,0.00
2022-03-09 07:10,154.70,0.00
2022-03-09 07:20,155.50,0.00
2022-03-09 07:30,204.10,0.00
2022-03-09 07:40,153.90,0.00
2022-03-09 07:50,179.20,0.00
2022-03-09 08:00,145.30,0.00
2022-03-09 08:10,160.10,0.00
2022-03-09 08:20,163.40,0.00
2022-03-09 08:30,170.20,0.00
2022-03-09 08:40,165.90,0.00
2022-03-09 08:50,157.60,0.00
2022-03-09 09:00,247.80,0.00
2022-03-09 09:10,162.00,0.00
2022-03-09 09:20,150.20,0.00
2022-03-09 09:30,154.30,0.00
2022-03-09 09:40,191.60,0.00
2022-03-09 09:50,170.10,0.00
2022-03-09 10:00,145.90,0.00
2022-03-09 10:10,154.60,0.00
2022-03-09 10:20,307.20,0.00
2022-03-09 10:30,404.00,0.00
2022-03-09 10:40,219.70,0.00
2022-03-09 10:50,196.00,0.00
2022-03-09 11:00,189.70,0.00
2022-03-09 11:10,368.10,0.00
2022-03-09 11:20,164.30,0.00
2022-03-09 11:30,166.60,0.00
2022-03-09 11:40,149.10,0.00
2022-03-09 11:50,147.20,0.00
2022-03-09 12:00,156.80,0.00
2022-03-09 12:10,160.20,0.00
2022-03-09 12:20,153.50,0.00
2022-03-09 12:30,191.40,0.00
2022-03-09 12:40,331.30,0.00
2022-03-09 12:50,160.70,0.00
2022-03-09 13:00,159.50,0.00
2022-03-09 13:10,175.50,0.00
2022-03-09 13:20,161.30,0.00
2022-03-09 13:30,382.60,0.00
2022-03-09 13:40,326.10,0.00
2022-03-09 13:50,284.20,0.00
2022-03-09 14:00,193.30,0.00
2022-03-09 14:10,177.30,0.00
2022-03-09 14:20,173.50,0.00
2022-03-09 14:30,220.70,0.00
2022-03-09 14:40,182.00,0.00
2022-03-09 14:50,160.90,0.00
2022-03-09 15:00,159.10,0.00
2022-03-09 15:10,159.50,0.00
2022-03-09 15:20,160.50,0.00
2022-03-09 15:30,143.40,0.00
2022-03-09 15:40,115.50,0.00
2022-03-09 15:50,111.50,0.00
2022-03-09 16:00,109.30,0.00
2022-03-09 16:10,119.80,0.00
2022-03-09 16:20,118.60,0.00
2022-03-09 16:30,114.90,0.00
2022-03-09 16:40,107.80,0.00
2022-03-09 16:50,105.10,0.00
2022-03-09 17:00,105.80,0.00
2022-03-09 17:10,98.70,0.00
2022-03-09 17:20,94.00,0.00
2022-03-09 17:30,87.50,0.00
2022-03-09 17:40,87.20,0.00
2022-03-09 17:50,84.60,0.00
2022-03-09 18:00,84.40,0.00
2022-03-09 18:10,95.10,0.00
2022-03-09 18:20,97.10,0.00
2022-03-09 18:30,113.30,0.00
2022-03-09 18:40,104.00,0.00
2022-03-09 18:50,103.90,0.00
2022-03-09 19:00,101.40,0.00
2022-03-09 19:10,106.80,0.00
2022-03-09 19:20,96.60,0.00
2022-03-09 19:30,87.30,0.00
2022-03-09 19:40,87.00,0.00
2022-03-09 19:50,89.40,0.00
2022-03-09 20:00,99.60,0.00
2022-03-09 20:10,88.80,0.00
2022-03-09 20:20,85.30,0.00
2022-03-09 20:30,82.30,0.00
2022-03-09 20:40,82.00,0.00
2022-03-09 20:50,90.80,0.00
2022-03-09 21:00,87.20,0.00
2022-03-09 21:10,81.30,0.00
2022-03-09 21:20,81.90,0.00
2022-03-09 21:30,82.20,0.00
2022-03-09 21:40,86.40,0.00
2022-03-09 21:50,94.00,0.00
2022-03-09 22:00,83.30,0.00
2022-03-09 22:10,88.00,0.00
2022-03-09 22:20,87.50,0.00
2022-03-09 22:30,87.20,0.00
2022-03-09 22:40,91.40,0.00
2022-03-09 22:50,84.90,0.00
2022-03-09 23:00,84.40,0.00
2022-03-09 23:10,83.50,0.00
2022-03-09 23:20,84.70,0.00
2022-03-09 23:30,91.60,0.00
2022-03-09 23:40,96.00,0.00
2022-03-09 23:50,86.00,0.00
2022-03-10 00:00,81.00,0.00
2022-03-10 00:10,81.50,0.00
2022-03-10 00:20,80.90,0.00
2022-03-10 00:30,92.50,0.00
2022-03-10 00:40,84.70,0.00
2022-03-10 00:50,80.70,0.00
2022-03-10 01:00,82.30,0.00
2022-03-10 01:10,87.50,0.00
2022-03-10 01:20,92.90,0.00
2022-03-10 01:30,96.30,0.00
2022-03-10 01:40,87.00,0.00
2022-03-10 01:50,85.70,0.00
2022-03-10 02:00,83.10,0.00
2022-03-10 02:10,82.10,0.00
2022-03-10 02:20,92.90,0.00
2022-03-10 02:30,84.00,0.00
2022-03-10 02:40,81.90,0.00
2022-03-10 02:50,85.40,0.00
2022-03-10 03:00,86.90,0.00
2022-03-10 03:10,93.50,0.00
2022-03-10 03:20,94.90,0.00
2022-03-10 03:30,86.70,0.00
2022-03-10 03:40,86.70,0.00
2022-03-10 03:50,86.40,0.00
2022-03-10 04:00,87.50,0.00
2022-03-10 04:10,98.20,0.00
2022-03-10 04:20,86.60,0.00
2022-03-10 04:30,83.70,0.00
2022-03-10 04:40,82.10,0.00
2022-03-10 04:50,82.40,0.00
2022-03-10 05:00,87.50,0.00
2022-03-10 05:10,86.10,0.00
2022-03-10 05:20,78.50,0.00
2022-03-10 05:30,77.50,0.00
2022-03-10 05:40,252.20,0.00
2022-03-10 05:50,102.10,0.00
2022-03-10 06:00,297.10,0.00
2022-03-10 06:10,140.80,0.00
2022-03-10 06:20,210.80,0.00
2022-03-10 06:30,149.90,0.00
2022-03-10 06:40,149.50,0.00
2022-03-10 06:50,170.20,0.00
2022-03-10 07:00,152.10,0.00
2022-03-10 07:10,149.00,0.00
2022-03-10 07:20,150.10,0.00
2022-03-10 07:30,144.10,0.00
2022-03-10 07:40,269.50,0.00
2022-03-10 07:50,158.50,0.00
2022-03-10 08:00,181.80,0.00
2022-03-10 08:10,329.20,0.00
2022-03-10 08:20,182.20,0.00
2022-03-10 08:30,175.50,0.00
2022-03-10 08:40,274.40,0.00
2022-03-10 08:50,190.50,0.00
2022-03-10 09:00,311.80,0.00
2022-03-10 09:10,269.70,0.00
2022-03-10 09:20,165.70,0.00
2022-03-10 09:30,152.50,0.00
2022-03-10 09:40,223.60,0.00
2022-03-10 09:50,392.30,0.00
2022-03-10 10:00,205.30,0.00
2022-03-10 10:10,183.30,0.00
2022-03-10 10:20,400.60,0.00
2022-03-10 10:30,288.40,0.00
2022-03-10 10:40,184.00,0.00
2022-03-10 10:50,178.30,0.00
2022-03-10 11:00,182.70,0.00
2022-03-10 11:10,333.80,0.00
2022-03-10 11:20,294.50,0.00
2022-03-10 11:30,167.10,0.00
2022-03-10 11:40,308.10,0.00
2022-03-10 11:50,193.40,0.00
2022-03-10 12:00,165.40,0.00
2022-03-10 12:10,186.10,0.00
2022-03-10 12:20,161.50,0.00
2022-03-10 12:30,279.50,0.00
2022-03-10 12:40,172.00,0.00
2022-03-10 12:50,158.70,0.00
2022-03-10 13:00,167.80,0.00
2022-03-10 13:10,159.40,0.00
2022-03-10 13:20,149.60,0.00
2022-03-10 13:30,155.70,0.00
2022-03-10 13:40,161.20,0.00
2022-03-10 13:50,161.60,0.00
2022-03-10 14:00,152.40,0.00
2022-03-10 14:10,136.10,0.00
2022-03-10 14:20,123.70,0.00
2022-03-10 14:30,128.70,0.00
2022-03-10 14:40,81.70,0.00
2022-03-10 14:50,84.70,0.00
2022-03-10 15:00,74.00,0.00
2022-03-10 15:10,72.50,0.00
2022-03-10 15:20,77.00,0.00
2022-03-10 15:30,79.20,0.00
2022-03-10 15:40,89.10,0.00
2022-03-10 15:50,84.50,0.00
2022-03-10 16:00,80.50,0.00
2022-03-10 16:10,73.90,0.00
2022-03-10 16:20,73.60,0.00
2022-03-10 16:30,78.90,0.00
2022-03-10 16:40,82.40,0.00
2022-03-10 16:50,73.50,0.00
2022-03-10 17:00,87.60,0.00
2022-03-10 17:10,102.20,0.00
2022-03-10 17:20,100.10,0.00
2022-03-10 17:30,104.00,0.00
2022-03-10 17:40,86.40,0.00
2022-03-10 17:50,81.40,0.00
2022-03-10 18:00,80.20,0.00
2022-03-10 18:10,79.30,0.00
2022-03-10 18:20,88.00,0.00
2022-03-10 18:30,84.00,0.00
2022-03-10 18:40,77.90,0.00
2022-03-10 18:50,77.40,0.00
2022-03-10 19:00,78.60,0.00
2022-03-10 19:10,88.60,0.00
2022-03-10 19:20,95.90,0.00
2022-03-10 19:30,85.20,0.00
2022-03-10 19:40,84.70,0.00
2022-03-10 19:50,84.40,0.00
2022-03-10 20:00,84.90,0.00
2022-03-10 20:10,95.60,0.00
2022-03-10 20:20,85.30,0.00
2022-03-10 20:30,79.50,0.00
2022-03-10 20:40,79.20,0.00
2022-03-10 20:50,78.20,0.00
2022-03-10 21:00,85.30,0.00
2022-03-10 21:10,85.80,0.00
2022-03-10 21:20,77.90,0.00
2022-03-10 21:30,77.80,0.00
2022-03-10 21:40,79.90,0.00
2022-03-10 21:50,81.30,0.00
2022-03-10 22:00,90.90,0.00
2022-03-10 22:10,85.80,0.00
2022-03-10 22:20,86.70,0.00
2022-03-10 22:30,84.80,0.00
2022-03-10 22:40,79.50,0.00
2022-03-10 22:50,90.20,0.00
2022-03-10 23:00,84.00,0.00
2022-03-10 23:10,79.60,0.00
2022-03-10 23:20,82.50,0.00
2022-03-10 23:30,85.30,0.00
2022-03-10 23:40,91.20,0.00
2022-03-10 23:50,92.10,0.00
2022-03-11 00:00,79.40,0.00
2022-03-11 00:10,79.40,0.00
2022-03-11 00:20,79.40,0.00
2022-03-11 00:30,81.20,0.00
2022-03-11 00:40,90.60,0.00
2022-03-11 00:50,80.10,0.00
2022-03-11 01:00,81.20,0.00
2022-03-11 01:10,86.40,0.00
2022-03-11 01:20,85.70,0.00
2022-03-11 01:30,95.30,0.00
2022-03-11 01:40,91.20,0.00
2022-03-11 01:50,83.90,0.00
2022-03-11 02:00,80.90,0.00
2022-03-11 02:10,80.10,0.00
2022-03-11 02:20,85.50,0.00
2022-03-11 02:30,89.60,0.00
2022-03-11 02:40,80.30,0.00
2022-03-11 02:50,83.90,0.00
2022-03-11 03:00,85.80,0.00
2022-03-11 03:10,86.30,0.00
2022-03-11 03:20,97.70,0.00
2022-03-11 03:30,88.20,0.00
2022-03-11 03:40,85.40,0.00
2022-03-11 03:50,85.30,0.00
2022-03-11 04:00,85.40,0.00
2022-03-11 04:10,93.00,0.00
2022-03-11 04:20,91.60,0.00
2022-03-11 04:30,81.80,0.00
2022-03-11 04:40,80.40,0.00
2022-03-11 04:50,81.10,0.00
2022-03-11 05:00,81.20,0.00
2022-03-11 05:10,88.50,0.00
2022-03-11 05:20,76.80,0.00
2022-03-11 05:30,74.50,0.00
2022-03-11 05:40,74.60,0.00
2022-03-11 05:50,89.90,0.00
2022-03-11 06:00,349.00,0.00
2022-03-11 06:10,133.20,0.00
2022-03-11 06:20,132.20,0.00
2022-03-11 06:30,134.40,0.00
2022-03-11 06:40,141.00,0.00
2022-03-11 06:50,158.10,0.00
2022-03-11 07:00,149.90,0.00
2022-03-11 07:10,132.40,0.00
2022-03-11 07:20,134.30,0.00
2022-03-11 07:30,132.90,0.00
2022-03-11 07:40,146.50,0.00
2022-03-11 07:50,140.10,0.00
2022-03-11 08:00,133.50,0.00
2022-03-11 08:10,138.40,0.00
2022-03-11 08:20,213.20,0.00
2022-03-11 08:30,188.20,0.00
2022-03-11 08:40,146.10,0.00
2022-03-11 08:50,198.70,0.00
2022-03-11 09:00,141.90,0.00
2022-03-11 09:10,123.10,0.00
2022-03-11 09:20,132.20,0.00
2022-03-11 09:30,138.20,0.00
2022-03-11 09:40,125.80,0.00
2022-03-11 09:50,207.60,0.00
2022-03-11 10:00,187.10,0.00
2022-03-11 10:10,176.80,0.00
2022-03-11 10:20,161.90,0.00
2022-03-11 10:30,162.30,0.00
2022-03-11 10:40,156.30,0.00
2022-03-11 10:50,154.60,0.00
2022-03-11 11:00,158.50,0.00
2022-03-11 11:10,161.40,0.00
2022-03-11 11:20,147.00,0.00
2022-03-11 11:30,149.30,0.00
2022-03-11 11:40,146.40,0.00
2022-03-11 11:50,156.30,0.00
2022-03-11 12:00,165.10,0.00
2022-03-11 12:10,133.90,0.00
2022-03-11 12:20,136.20,0.00
2022-03-11 12:30,121.70,0.00
2022-03-11 12:40,127.60,0.00
2022-03-11 12:50,113.20,0.00
2022-03-11 13:00,97.60,0.00
2022-03-11 13:10,87.60,0.00
2022-03-11 13:20,75.20,0.00
2022-03-11 13:30,78.80,0.00
2022-03-11 13:40,84.00,0.00
2022-03-11 13:50,73.60,0.00
2022-03-11 14:00,73.20,0.00
2022-03-11 14:10,73.60,0.00
2022-03-11 14:20,77.50,0.00
2022-03-11 14:30,84.10,0.00
2022-03-11 14:40,73.30,0.00
2022-03-11 14:50,73.70,0.00
2022-03-11 15:00,74.10,0.00
2022-03-11 15:10,76.20,0.00
2022-03-11 15:20,89.10,0.00
2022-03-11 15:30,79.90,0.00
2022-03-11 15:40,79.50,0.00
2022-03-11 15:50,78.50,0.00
2022-03-11 16:00,80.10,0.00
2022-03-11 16:10,84.90,0.00
2022-03-11 16:20,75.10,0.00
2022-03-11 16:30,72.40,0.00
2022-03-11 16:40,72.30,0.00
2022-03-11 16:50,72.10,0.00
2022-03-11 17:00,84.00,0.00
2022-03-11 17:10,79.90,0.00
2022-03-11 17:20,82.10,0.00
2022-03-11 17:30,84.40,0.00
2022-03-11 17:40,84.50,0.00
2022-03-11 17:50,91.10,0.00
2022-03-11 18:00,85.10,0.00
2022-03-11 18:10,78.90,0.00
2022-03-11 18:20,78.50,0.00
2022-03-11 18:30,78.50,0.00
2022-03-11 18:40,85.50,0.00
2022-03-11 18:50,84.60,0.00
2022-03-11 19:00,77.70,0.00
2022-03-11 19:10,83.80,0.00
2022-03-11 19:20,84.10,0.00
2022-03-11 19:30,89.60,0.00
2022-03-11 19:40,94.80,0.00
2022-03-11 19:50,84.70,0.00
2022-03-11 20:00,85.20,0.00
2022-03-11 20:10,85.10,0.00
2022-03-11 20:20,85.90,0.00
2022-03-11 20:30,90.30,0.00
2022-03-11 20:40,78.20,0.00
2022-03-11 20:50,78.00,0.00
2022-03-11 21:00,77.60,0.00
2022-03-11 21:10,79.20,0.00
2022-03-11 21:20,91.70,0.00
2022-03-11 21:30,80.00,0.00
2022-03-11 21:40,78.10,0.00
2022-03-11 21:50,77.60,0.00
2022-03-11 22:00,78.70,0.00
2022-03-11 22:10,95.60,0.00
2022-03-11 22:20,89.60,0.00
2022-03-11 22:30,85.00,0.00
2022-03-11 22:40,79.20,0.00
2022-03-11 22:50,78.50,0.00
2022-03-11 23:00,87.50,0.00
2022-03-11 23:10,87.70,0.00
2022-03-11 23:20,83.10,0.00
2022-03-11 23:30,86.30,0.00
2022-03-11 23:40,85.50,0.00
2022-03-11 23:50,91.00,0.00
2021-09-18 00:00,64.30,0.00
2021-09-18 00:10,67.20,0.00
2021-09-18 00:20,67.20,0.00
2021-09-18 00:30,71.50,0.00
2021-09-18 00:40,76.10,0.00
2021-09-18 00:50,67.30,0.00
2021-09-18 01:00,67.00,0.00
2021-09-18 01:10,67.00,0.00
2021-09-18 01:20,70.40,0.00
2021-09-18 01:30,77.30,0.00
2021-09-18 01:40,67.40,0.00
2021-09-18 01:50,67.30,0.00
2021-09-18 02:00,70.90,0.00
2021-09-18 02:10,76.30,0.00
2021-09-18 02:20,84.90,0.00
2021-09-18 02:30,74.10,0.00
2021-09-18 02:40,73.80,0.00
2021-09-18 02:50,73.80,0.00
2021-09-18 03:00,70.60,0.00
2021-09-18 03:10,78.30,0.00
2021-09-18 03:20,68.40,0.00
2021-09-18 03:30,66.90,0.00
2021-09-18 03:40,67.10,0.00
2021-09-18 03:50,66.90,0.00
2021-09-18 04:00,75.90,0.00
2021-09-18 04:10,71.80,0.00
2021-09-18 04:20,74.40,0.00
2021-09-18 04:30,73.90,0.00
2021-09-18 04:40,71.60,0.00
2021-09-18 04:50,77.30,0.00
2021-09-18 05:00,75.10,0.00
2021-09-18 05:10,68.40,0.00
2021-09-18 05:20,61.60,0.00
2021-09-18 05:30,61.60,0.00
2021-09-18 05:40,66.60,0.00
2021-09-18 05:50,69.10,0.00
2021-09-18 06:00,61.50,0.00
2021-09-18 06:10,61.80,0.00
2021-09-18 06:20,68.70,0.00
2021-09-18 06:30,71.30,0.00
2021-09-18 06:40,77.70,0.00
2021-09-18 06:50,68.30,0.00
2021-09-18 07:00,68.40,0.00
2021-09-18 07:10,84.20,0.00
2021-09-18 07:20,77.20,0.00
2021-09-18 07:30,72.50,0.00
2021-09-18 07:40,62.20,0.00
2021-09-18 07:50,61.30,0.00
2021-09-18 08:00,61.50,0.00
2021-09-18 08:10,61.40,0.00
2021-09-18 08:20,69.30,0.00
2021-09-18 08:30,67.30,0.00
2021-09-18 08:40,61.60,0.00
2021-09-18 08:50,61.50,0.00
2021-09-18 09:00,61.60,0.00
2021-09-18 09:10,67.90,0.00
2021-09-18 09:20,76.30,0.00
2021-09-18 09:30,68.00,0.00
2021-09-18 09:40,68.30,0.00
2021-09-18 09:50,68.30,0.00
2021-09-18 10:00,67.50,0.00
2021-09-18 10:10,71.30,0.00
2021-09-18 10:20,61.60,0.00
2021-09-18 10:30,61.50,0.00
2021-09-18 10:40,61.60,0.00
2021-09-18 10:50,62.40,0.00
2021-09-18 11:00,73.10,0.00
2021-09-18 11:10,63.10,0.00
2021-09-18 11:20,69.00,0.00
2021-09-18 11:30,68.40,0.00
2021-09-18 11:40,68.70,0.00
2021-09-18 11:50,72.20,0.00
2021-09-18 12:00,64.60,0.00
2021-09-18 12:10,61.80,0.00
2021-09-18 12:20,61.60,0.00
2021-09-18 12:30,61.70,0.00
2021-09-18 12:40,68.10,0.00
2021-09-18 12:50,68.50,0.00
2021-09-18 13:00,65.20,0.00
2021-09-18 13:10,68.50,0.00
2021-09-18 13:20,68.10,0.00
2021-09-18 13:30,70.70,0.00
2021-09-18 13:40,79.40,0.00
2021-09-18 13:50,68.50,0.00
2021-09-18 14:00,68.40,0.00
2021-09-18 14:10,68.20,0.00
2021-09-18 14:20,61.50,0.00
2021-09-18 14:30,70.40,0.00
2021-09-18 14:40,65.30,0.00
2021-09-18 14:50,61.50,0.00
2021-09-18 15:00,61.70,0.00
2021-09-18 15:10,61.50,0.00
2021-09-18 15:20,67.70,0.00
2021-09-18 15:30,69.00,0.00
2021-09-18 15:40,61.70,0.00
2021-09-18 15:50,61.60,0.00
2021-09-18 16:00,65.10,0.00
2021-09-18 16:10,70.20,0.00
2021-09-18 16:20,79.40,0.00
2021-09-18 16:30,65.80,0.00
2021-09-18 16:40,61.30,0.00
2021-09-18 16:50,61.50,0.00
2021-09-18 17:00,62.40,0.00
2021-09-18 17:10,72.90,0.00
2021-09-18 17:20,75.50,0.00
2021-09-18 17:30,74.40,0.00
2021-09-18 17:40,73.40,0.00
2021-09-18 17:50,73.40,0.00
2021-09-18 18:00,75.40,0.00
2021-09-18 18:10,74.40,0.00
2021-09-18 18:20,66.60,0.00
2021-09-18 18:30,66.70,0.00
2021-09-18 18:40,66.80,0.00
2021-09-18 18:50,67.70,0.00
2021-09-18 19:00,82.70,0.00
2021-09-18 19:10,74.50,0.00
2021-09-18 19:20,73.60,0.00
2021-09-18 19:30,73.80,0.00
2021-09-18 19:40,73.70,0.00
2021-09-18 19:50,75.10,0.00
2021-09-18 20:00,71.60,0.00
2021-09-18 20:10,66.70,0.00
2021-09-18 20:20,66.90,0.00
2021-09-18 20:30,66.70,0.00
2021-09-18 20:40,71.00,0.00
2021-09-18 20:50,83.00,0.00
2021-09-18 21:00,75.30,0.00
2021-09-18 21:10,74.20,0.00
2021-09-18 21:20,74.00,0.00
2021-09-18 21:30,74.30,0.00
2021-09-18 21:40,84.90,0.00
2021-09-18 21:50,76.20,0.00
2021-09-18 22:00,74.10,0.00
2021-09-18 22:10,74.50,0.00
2021-09-18 22:20,67.30,0.00
2021-09-18 22:30,73.70,0.00
2021-09-18 22:40,73.50,0.00
2021-09-18 22:50,66.90,0.00
2021-09-18 23:00,66.80,0.00
2021-09-18 23:10,67.00,0.00
2021-09-18 23:20,68.10,0.00
2021-09-18 23:30,78.40,0.00
2021-09-18 23:40,67.70,0.00
2021-09-18 23:50,67.40,0.00
2021-09-19 00:00,64.40,0.00
2021-09-19 00:10,67.30,0.00
2021-09-19 00:20,75.50,0.00
2021-09-19 00:30,71.90,0.00
2021-09-19 00:40,67.20,0.00
2021-09-19 00:50,67.00,0.00
2021-09-19 01:00,67.20,0.00
2021-09-19 01:10,70.90,0.00
2021-09-19 01:20,76.10,0.00
2021-09-19 01:30,67.00,0.00
2021-09-19 01:40,67.10,0.00
2021-09-19 01:50,67.10,0.00
2021-09-19 02:00,70.60,0.00
2021-09-19 02:10,83.60,0.00
2021-09-19 02:20,77.00,0.00
2021-09-19 02:30,73.90,0.00
2021-09-19 02:40,73.80,0.00
2021-09-19 02:50,73.80,0.00
2021-09-19 03:00,74.60,0.00
2021-09-19 03:10,75.50,0.00
2021-09-19 03:20,67.10,0.00
2021-09-19 03:30,66.80,0.00
2021-09-19 03:40,67.30,0.00
2021-09-19 03:50,67.10,0.00
2021-09-19 04:00,77.60,0.00
2021-09-19 04:10,70.00,0.00
2021-09-19 04:20,74.70,0.00
2021-09-19 04:30,73.60,0.00
2021-09-19 04:40,71.20,0.00
2021-09-19 04:50,76.40,0.00
2021-09-19 05:00,78.00,0.00
2021-09-19 05:10,69.60,0.00
2021-09-19 05:20,61.40,0.00
2021-09-19 05:30,61.80,0.00
2021-09-19 05:40,61.80,0.00
2021-09-19 05:50,71.60,0.00
2021-09-19 06:00,64.20,0.00
2021-09-19 06:10,61.80,0.00
2021-09-19 06:20,68.30,0.00
2021-09-19 06:30,67.50,0.00
2021-09-19 06:40,73.00,0.00
2021-09-19 06:50,75.20,0.00
2021-09-19 07:00,67.70,0.00
2021-09-19 07:10,67.60,0.00
2021-09-19 07:20,61.00,0.00
2021-09-19 07:30,61.20,0.00
2021-09-19 07:40,72.00,0.00
2021-09-19 07:50,63.10,0.00
2021-09-19 08:00,61.30,0.00
2021-09-19 08:10,61.30,0.00
2021-09-19 08:20,61.10,0.00
2021-09-19 08:30,66.80,0.00
2021-09-19 08:40,68.40,0.00
2021-09-19 08:50,61.30,0.00
2021-09-19 09:00,61.30,0.00
2021-09-19 09:10,61.90,0.00
2021-09-19 09:20,68.00,0.00
2021-09-19 09:30,78.20,0.00
2021-09-19 09:40,70.20,0.00
2021-09-19 09:50,68.00,0.00
2021-09-19 10:00,64.10,0.00
2021-09-19 10:10,61.00,0.00
2021-09-19 10:20,66.20,0.00
2021-09-19 10:30,69.50,0.00
2021-09-19 10:40,61.40,0.00
2021-09-19 10:50,61.50,0.00
2021-09-19 11:00,61.60,0.00
2021-09-19 11:10,61.60,0.00
2021-09-19 11:20,78.40,0.00
2021-09-19 11:30,71.30,0.00
2021-09-19 11:40,68.20,0.00
2021-09-19 11:50,61.90,0.00
2021-09-19 12:00,61.20,0.00
2021-09-19 12:10,65.00,0.00
2021-09-19 12:20,70.60,0.00
2021-09-19 12:30,61.70,0.00
2021-09-19 12:40,61.60,0.00
2021-09-19 12:50,61.80,0.00
2021-09-19 13:00,65.30,0.00
2021-09-19 13:10,77.10,0.00
2021-09-19 13:20,72.90,0.00
2021-09-19 13:30,68.70,0.00
2021-09-19 13:40,68.70,0.00
2021-09-19 13:50,68.70,0.00
2021-09-19 14:00,70.00,0.00
